VAIBHAVGBL,EQ,321.1,328.9,317,318.6,319.5,326.9,20080,6423020.35,05-APR-2016,1744,INE884A01019,
VAKRANGEE,EQ,199,200.85,192.7,195.8,195.3,199.25,553946,109453166.75,05-APR-2016,3701,INE051B01021,
VALECHAENG,EQ,29.95,30.2,29.45,29.6,29.65,30.2,25068,748679.8,05-APR-2016,123,INE624C01015,
VALUEIND,EQ,13,13,12.2,12.8,12.95,12.55,12374,156461.35,05-APR-2016,54,INE352A01017,
VARDHACRLC,EQ,31.5,32,31.2,31.6,31.5,31.05,54101,1718217.1,05-APR-2016,175,INE116G01013,
VARDMNPOLY,EQ,40.75,40.75,39.25,40.4,40.4,40.6,1836,73234.15,05-APR-2016,32,INE835A01011,
VASCONEQ,EQ,24.15,24.65,23.6,24.1,24,24.75,185559,4461496.35,05-APR-2016,622,INE893I01013,
VASWANI,EQ,7.9,8.65,7.9,8.5,8.5,7.9,46967,398589.75,05-APR-2016,87,INE590L01019,
VEDL,EQ,89.65,89.85,85.2,85.85,85.95,90.65,17524070,1527779936.75,05-APR-2016,61370,INE205A01025,
VENKEYS,EQ,369.7,369.95,352.75,361.15,362.05,371.6,29554,10715733.45,05-APR-2016,1305,INE398A01010,
VENUSREM,EQ,89.95,89.95,86.6,87.05,87.2,90.05,49050,4318623.9,05-APR-2016,690,INE411B01019,
VESUVIUS,EQ,745.4,745.4,728,728.8,736,740,318,232923.45,05-APR-2016,33,INE386A01015,
VETO,EQ,86.4,92,85.3,89.65,89,85.85,80852,7245429.1,05-APR-2016,1132,INE918N01018,
VGUARD,EQ,905,905,886,892.75,890,886.5,1857,1661255.1,05-APR-2016,186,INE951I01019,
VICEROY,EQ,16.7,16.75,15.8,16.1,16.15,16.65,31315,514186.85,05-APR-2016,132,INE048C01017,
VIDEOIND,EQ,107.5,108,107.2,107.4,107.3,107.95,46484,4994477.15,05-APR-2016,531,INE703A01011,
VIDHIDYE,EQ,68.95,68.95,62,65.4,65.2,67.85,17371,1150359.65,05-APR-2016,208,INE632C01026,
VIJAYABANK,EQ,32.1,32.5,31.4,31.55,31.6,32.4,512900,16362763.15,05-APR-2016,3685,INE705A01016,
VIJSHAN,EQ,9.8,10.1,8.75,9.25,9.35,9.65,25975,235915.35,05-APR-2016,222,INE806F01011,
VIKASECO,EQ,18.5,19,17.7,17.95,18,18.45,5221278,94404160.95,05-APR-2016,3057,INE806A01020,
VIMALOIL,EQ,47.1,48.5,45,46.55,47.3,47.6,5407,255833.7,05-APR-2016,111,INE067D01015,
VIMTALABS,EQ,71.9,72,71,71.3,71.05,72.7,10978,784720.1,05-APR-2016,193,INE579C01029,
VINATIORGA,EQ,385,401.5,381.2,392.6,393,384.1,33713,13224338.35,05-APR-2016,1552,INE410B01029,
VINDHYATEL,EQ,626.05,657,622.1,626.35,630,640.5,3594,2273249.9,05-APR-2016,147,INE707A01012,
VINYLINDIA,EQ,50.5,51.9,50.5,51.2,51.4,50.6,7296,373730.25,05-APR-2016,103,INE250B01029,
VIPIND,EQ,112.75,115.45,109.55,113.7,113.8,112.6,1842933,209249320.75,05-APR-2016,13956,INE054A01027,
VIPULLTD,EQ,45.05,46.9,45,45,46.85,44.7,21643,984675.15,05-APR-2016,68,INE946H01037,
VISAKAIND,EQ,110,111.5,109.1,109.8,109.15,111.05,11740,1293633.75,05-APR-2016,127,INE392A01013,
VISASTEEL,EQ,14.3,14.65,13.9,14.05,14.3,14.8,4740,67424.55,05-APR-2016,52,INE286H01012,
VISESHINFO,EQ,0.1,0.1,0.05,0.1,0.1,0.05,1065904,90955.2,05-APR-2016,75,INE861A01058,
VISHNU,EQ,274,274,262.7,267.2,268,276.5,12123,3249191,05-APR-2016,413,INE270I01014,
VISUINTL,EQ,1.25,1.25,1.25,1.25,1.25,1.2,6110,7637.5,05-APR-2016,9,INE965A01016,
VIVIDHA,EQ,11.6,12.15,11.05,12.15,12.15,11.6,227825,2684045.25,05-APR-2016,402,INE370E01029,
VIVIMEDLAB,EQ,420.1,422.9,410.1,417.35,415.6,422.55,30907,12888964.65,05-APR-2016,891,INE526G01013,
VLSFINANCE,EQ,36,42.95,35.8,42.95,42.95,35.8,1121079,47106048.15,05-APR-2016,4851,INE709A01018,
VMART,EQ,462,488,460.15,476.85,476,473.3,1049,504680.2,05-APR-2016,154,INE665J01013,
VOLTAMP,EQ,780.4,798.95,765,770.5,770,787.85,8308,6514266.45,05-APR-2016,602,INE540H01012,
VOLTAS,EQ,280.8,284.9,272.75,274.1,273.05,281.45,1265871,353115366.55,05-APR-2016,15035,INE226A01021,
VRLLOG,EQ,376,376,367.5,369.45,369,375.9,24083,8932531.05,05-APR-2016,1446,INE366I01010,
VSSL,EQ,56,56,54.1,55.5,55.9,56,1142,63608.25,05-APR-2016,25,INE050M01012,
VSTIND,EQ,1575,1609.85,1575,1600.45,1600,1582.65,1442,2286831.35,05-APR-2016,155,INE710A01016,
VSTTILLERS,EQ,1525,1545.95,1515,1524.55,1530,1525.7,4514,6914764.35,05-APR-2016,259,INE764D01017,
VTL,EQ,790,798.5,778.05,782.45,785.05,793.6,9144,7206953.55,05-APR-2016,1252,INE825A01012,
WABAG,EQ,518.8,520.2,515,519.95,520,519.4,93847,48712678.45,05-APR-2016,5722,INE956G01038,
WABCOINDIA,EQ,5840,6030,5760.35,5973.1,6025,5829.8,15748,92215876.6,05-APR-2016,1395,INE342J01019,
WALCHANNAG,EQ,148,148.5,140.5,142.6,143,148.45,140991,20394659.2,05-APR-2016,3021,INE711A01022,
WANBURY,BE,47.95,47.95,45,46,46,45.95,4202,190464.1,05-APR-2016,20,INE107F01022,
WEBELSOLAR,EQ,55,57,54.2,55.25,55.5,55.75,73640,4091983.55,05-APR-2016,409,INE855C01015,
WEIZFOREX,EQ,177,177,168,168.6,168,170.1,687,116088.1,05-APR-2016,14,INE726L01019,
WEIZMANIND,EQ,19.7,19.75,18.55,19,18.7,19.85,3863,74268.55,05-APR-2016,18,INE080A01014,
WELCORP,EQ,97.5,101.6,97.05,97.55,98.2,99.6,246327,24499390.35,05-APR-2016,2476,INE191B01025,
WELENT,EQ,47.05,50.35,47.05,49.8,49.9,47.6,64953,3203135.85,05-APR-2016,330,INE625G01013,
WELINV,EQ,51.15,54.85,51.05,54.85,54.85,51.05,1310,70847.1,05-APR-2016,9,INE389K01018,
WELSPUNIND,EQ,96.5,97.85,92.1,93.2,92.5,96.05,521642,49357170.55,05-APR-2016,5086,INE192B01031,
WENDT,EQ,1800,1800.05,1759.95,1763.25,1760,1779.95,174,309660.35,05-APR-2016,27,INE274C01019,
WHEELS,EQ,970,970,955.3,958.1,956,972.25,435,417775.35,05-APR-2016,100,INE715A01015,
WHIRLPOOL,EQ,690.05,700,689.95,692.5,692,699.5,9016,6263319.95,05-APR-2016,1819,INE716A01013,
WILLAMAGOR,EQ,62,62.9,59.1,59.45,59.65,61.45,8614,520238.1,05-APR-2016,72,INE210A01017,
WINDMACHIN,EQ,37.5,37.5,35,35.5,35.6,37.6,18583,669790.25,05-APR-2016,141,INE052A01021,
WINSOME,BE,1.95,1.95,1.95,1.95,1.95,1.9,26400,51480,05-APR-2016,11,INE784B01035,
WIPRO,EQ,566.25,566.6,557.25,559,557.6,566.25,824142,462067407.5,05-APR-2016,27460,INE075A01022,
WOCKPHARMA,EQ,966,975,946.1,951.7,949.2,969.95,694197,667515393.55,05-APR-2016,18619,INE049B01025,
WONDERLA,EQ,390,390,378.15,380.45,380.3,386.45,30263,11603257.2,05-APR-2016,1121,INE066O01014,
WSI,EQ,8.7,8.7,8.1,8.1,8.1,8.75,300,2565,05-APR-2016,4,INE100D01014,
WSTCSTPAPR,EQ,70.6,73.5,69.9,71.15,71.75,70.55,289055,20657341.25,05-APR-2016,2485,INE976A01021,
XCHANGING,EQ,45.5,46.35,44.6,45.45,44.85,45.6,11366,519577.7,05-APR-2016,155,INE692G01013,
XLENERGY,EQ,2.4,2.55,2.4,2.55,2.55,2.5,4530,11098.5,05-APR-2016,11,INE183H01011,
XPROINDIA,EQ,42,44.25,42,43,43.1,42,12023,513304.85,05-APR-2016,103,INE445C01015,
YESBANK,EQ,860,865.1,826.5,829.2,827,867.95,4500137,3802357770.35,05-APR-2016,110762,INE528G01019,
ZANDUREALT,EQ,1375.05,1384.9,1350,1357.65,1369,1375.05,1183,1615319.85,05-APR-2016,365,INE719A01017,
ZEEL,EQ,393.8,393.8,382.6,384.35,384,394.75,1443476,556149208.65,05-APR-2016,36015,INE256A01028,
ZEELEARN,EQ,30.6,31.45,30.6,30.8,30.95,31.1,42196,1306182.7,05-APR-2016,293,INE565L01011,
ZEEMEDIA,EQ,18.55,18.65,18.35,18.45,18.4,18.8,250496,4631057.65,05-APR-2016,683,INE966H01019,
ZENITHBIR,EQ,0.6,0.7,0.6,0.7,0.7,0.65,70140,48662.9,05-APR-2016,23,INE318D01020,
ZENSARTECH,EQ,965,967,952,960.55,960,959.1,18448,17719690.1,05-APR-2016,835,INE520A01019,
ZENTEC,EQ,81.95,82.3,77.5,78.25,78.5,82.3,112804,8966307.4,05-APR-2016,1520,INE251B01027,
ZICOM,EQ,79.9,79.95,78,78.2,78.5,80.15,28676,2264952.25,05-APR-2016,366,INE871B01014,
ZODIACLOTH,EQ,214,216.95,212,213.8,215,214,2771,592977.75,05-APR-2016,63,INE206B01013,
ZODJRDMKJ,EQ,31.1,31.9,31,31.9,31.9,32.5,215,6696,05-APR-2016,4,INE077B01018,
ZUARI,EQ,164.95,165.8,155.2,157.3,157.5,162.95,6389,1016070.8,05-APR-2016,263,INE840M01016,
ZUARIGLOB,EQ,91.85,92.7,90,90.1,90,92.45,1309,119063.8,05-APR-2016,63,INE217A01012,
ZYDUSWELL,EQ,744.85,751.8,723.6,738.25,733.1,740.6,4451,3289442.1,05-APR-2016,541,INE768C01010,
ZYLOG,BE,4,4.2,4,4.1,4.15,4.05,21158,86722.5,05-APR-2016,52,INE225I01026,
20MICRONS,EQ,28.5,30.6,28.5,29.95,30,28.9,21527,640111.55,06-APR-2016,219,INE144J01027,
3IINFOTECH,EQ,4.25,4.45,4.2,4.3,4.3,4.25,1120806,4848992.55,06-APR-2016,549,INE748C01020,
3MINDIA,EQ,10629.3,10800,10629.3,10699.8,10700,10693.5,2272,24313238.35,06-APR-2016,391,INE470A01017,
8KMILES,EQ,1950,1997,1940,1980.8,1978,1928.4,26084,51504969.85,06-APR-2016,2580,INE650K01013,
A2ZINFRA,EQ,21,24.8,20.7,24.8,24.8,20.7,991888,23694550.9,06-APR-2016,2668,INE619I01012,
AARTIDRUGS,EQ,454,465.6,451.35,453.05,453,457.45,9805,4451300.75,06-APR-2016,510,INE767A01016,
AARTIIND,EQ,540,540,506.8,514.45,515,505.15,39260,20541810.15,06-APR-2016,2193,INE769A01020,
AARVEEDEN,EQ,52.6,56,52.6,55,55,51.7,8301,454422.15,06-APR-2016,68,INE273D01019,
ABAN,EQ,172.85,175.4,171.5,173.85,173.75,172.35,632913,109747792.15,06-APR-2016,8558,INE421A01028,
ABB,EQ,1282,1312.95,1276.15,1308.2,1306.05,1280.7,39838,51796571.3,06-APR-2016,3117,INE117A01022,
ABBOTINDIA,EQ,4598,4678,4570.05,4587.15,4600,4581.65,17996,82784120.85,06-APR-2016,242,INE358A01014,
ABFRL,EQ,141.4,147.9,140,145.8,145.6,140.1,869763,123627486.85,06-APR-2016,7469,INE647O01011,
ABGSHIP,EQ,49.4,51,46.9,47.15,47.1,47.65,1484779,72116378.9,06-APR-2016,9835,INE067H01016,
ABIRLANUVO,EQ,818.1,835.75,810.1,828.3,830,814.1,268991,221085834.95,06-APR-2016,6231,INE069A01017,
ACC,EQ,1395,1433.5,1392,1427.7,1425,1390.75,395582,563157256.75,06-APR-2016,17928,INE012A01025,
ACCELYA,EQ,872.25,899.9,872.25,896.95,899.9,894.3,573,511060.05,06-APR-2016,75,INE793A01012,
ACE,EQ,37.5,40.1,37.25,37.95,37.85,37.5,53428,2054010.6,06-APR-2016,393,INE731H01025,
ACROPETAL,EQ,2.7,2.8,2.5,2.8,2.8,2.75,15780,42506.65,06-APR-2016,17,INE055L01013,
ADANIENT,EQ,74.7,76.35,74.45,75.5,75.9,74.45,4516196,340411221.1,06-APR-2016,12689,INE423A01024,
ADANIPORTS,EQ,227,229.75,221.15,224.35,224.5,226.25,6273776,1405446766.8,06-APR-2016,99338,INE742F01042,
ADANIPOWER,EQ,33.4,34.6,32.9,34.2,34.2,33.9,8286632,279096784.05,06-APR-2016,11433,INE814H01011,
ADANITRANS,EQ,34.3,34.4,33.35,34.15,34.25,34.2,621540,21089918.6,06-APR-2016,1519,INE931S01010,
ADFFOODS,EQ,81.4,82.9,77.7,78.85,79,80.6,49653,3964534.75,06-APR-2016,675,INE982B01019,
ADHUNIK,EQ,11,11.35,11,11.15,11.15,11.1,17340,194498.15,06-APR-2016,99,INE400H01019,
ADI,EQ,288.9,299,275.25,296.85,295,284.2,21120,6117042,06-APR-2016,671,INE959A01019,
ADLABS,EQ,89.45,90.45,88.6,89.9,90,88.05,51365,4609592.35,06-APR-2016,955,INE172N01012,
ADORWELD,EQ,285.65,286,281.2,283.65,286,285.65,1477,417539.55,06-APR-2016,70,INE045A01017,
ADSL,EQ,40.15,41.9,40.1,40.75,40.75,40.35,70999,2911629.45,06-APR-2016,524,INE102I01027,
ADVANIHOTR,EQ,48,48.9,47.2,48.45,48.45,47,2001,96257.55,06-APR-2016,33,INE199C01026,
ADVANTA,EQ,465.1,469,455.1,463.7,463.3,465.9,4318,1994204.25,06-APR-2016,471,INE517H01028,
AEGISCHEM,EQ,97.25,98.7,94.8,97.25,97.25,96.25,74154,7176303.55,06-APR-2016,1086,INE208C01025,
AFL,EQ,50.7,53.9,48.95,49.65,49.65,49.75,9213,458847.35,06-APR-2016,94,INE020G01017,
AGARIND,EQ,133.6,139,130.75,133.5,136,133.3,9028,1195457.2,06-APR-2016,176,INE204E01012,
AGCNET,EQ,66.1,68,66,67.95,68,67.05,9376,626327.9,06-APR-2016,157,INE676A01019,
AGRITECH,EQ,7.05,8,7.05,7.5,7.5,7.4,54,406.35,06-APR-2016,4,INE449G01018,
AGRODUTCH,EQ,2.95,2.95,2.75,2.9,2.9,2.75,3236,9370.4,06-APR-2016,12,INE135B01014,
AHLEAST,EQ,143,143.4,140,140.8,140.3,144.3,589,82842.6,06-APR-2016,52,INE926K01017,
AHLUCONT,EQ,293.9,293.9,285,286.05,285.05,285.25,2447,704975.45,06-APR-2016,227,INE758C01029,
AHLWEST,EQ,117,117,115.7,117,117,120.25,47,5497.7,06-APR-2016,5,INE915K01010,
AIAENG,EQ,940,957.9,940,951.5,950,951.15,10759,10226135.5,06-APR-2016,1024,INE212H01026,
AICHAMP,BE,28.65,28.65,28.65,28.65,28.65,27.3,120,3438,06-APR-2016,2,INE768E01024,
AIFL,EQ,270,275,267.3,271.05,272.7,268.7,15620,4244951.2,06-APR-2016,278,INE428O01016,
AIL,EQ,635,637.65,623,631.7,633,630.8,50202,31628389.35,06-APR-2016,470,INE878A01011,
AJANTPHARM,EQ,1429.9,1430.6,1389.25,1399.9,1405,1413.9,167377,235312740.3,06-APR-2016,8948,INE031B01049,
AJMERA,EQ,138.05,142.9,138,142.05,142.7,138.4,37790,5294560.9,06-APR-2016,709,INE298G01027,
AKSHOPTFBR,EQ,13.9,14.85,13.75,14.65,14.65,13.75,1870337,26954007.15,06-APR-2016,2944,INE523B01011,
AKZOINDIA,EQ,1341,1354,1322,1325.65,1328,1350.4,7111,9456969.85,06-APR-2016,817,INE133A01011,
ALANKIT,EQ,101.4,102,100.2,101.1,101.35,100.6,554361,56083318.6,06-APR-2016,1868,INE914E01032,
ALBK,EQ,54.35,55.1,52.95,53.75,53.95,54.5,2141777,115542907.6,06-APR-2016,8443,INE428A01015,
ALCHEM,EQ,20,20.5,20,20.05,20,20.4,3516,70844.15,06-APR-2016,34,INE964B01033,
ALEMBICLTD,EQ,36.05,36.45,35.6,35.85,36.1,36.05,134433,4837860.75,06-APR-2016,887,INE426A01027,
ALICON,EQ,285,289.85,280,287.4,288.5,286.25,756,215738.5,06-APR-2016,44,INE062D01024,
ALKALI,EQ,41,44.25,41,43.35,44.25,41,3043,130917.4,06-APR-2016,46,INE773I01017,
ALKEM,EQ,1332,1354,1309,1313.4,1314,1333.4,40140,53355641.3,06-APR-2016,3738,INE540L01014,
ALKYLAMINE,EQ,314.5,324.85,314.5,322,323,315.25,1753,560299.75,06-APR-2016,80,INE150B01021,
ALLCARGO,EQ,153.75,155.85,150,150.6,150.15,154.7,74119,11258099,06-APR-2016,1418,INE418H01029,
ALLSEC,EQ,120.1,130.5,118,127.95,129.25,119.35,12176,1535643.4,06-APR-2016,227,INE835G01018,
ALMONDZ,EQ,9.25,9.95,9.25,9.95,9.95,9.3,6166,57972.7,06-APR-2016,8,INE326B01027,
ALOKTEXT,EQ,4.5,5,4.45,4.85,4.95,4.5,5896613,28054813.9,06-APR-2016,1827,INE270A01011,
ALPA,BE,38.95,38.95,36,37.15,37.65,37.85,22607,824860.1,06-APR-2016,136,INE385I01010,
ALPHAGEO,EQ,514,523,510.1,518.35,520,508.75,2342,1207152.4,06-APR-2016,136,INE137C01018,
ALPSINDUS,EQ,5.2,5.55,5.2,5.3,5.35,5.45,51866,277717.95,06-APR-2016,56,INE093B01015,
ALSTOMT&D,EQ,426.25,433.35,419,422.7,420,422.9,14622,6219445.45,06-APR-2016,876,INE200A01026,
AMARAJABAT,EQ,892.9,896.5,875.7,877.7,878.5,891.15,164456,144770442.4,06-APR-2016,7973,INE885A01032,
AMBIKCO,EQ,815,824.9,806.45,809.6,819,806.55,1960,1591482.25,06-APR-2016,177,INE540G01014,
AMBUJACEM,EQ,226.85,231,225.75,229.05,229.2,226.1,1630990,373490570.95,06-APR-2016,30545,INE079A01024,
AMDIND,EQ,29.6,32.7,29.6,32.5,32,29.4,60336,1908851.85,06-APR-2016,340,INE005I01014,
AMRUTANJAN,EQ,429,436,426.25,430.6,432.45,428.85,7125,3071891.7,06-APR-2016,757,INE098F01023,
AMTEKAUTO,EQ,30.35,30.5,29.8,30.15,30.15,30.25,1169957,35215905.15,06-APR-2016,5941,INE130C01021,
AMTL,EQ,25,26.7,24.25,25.9,25.9,25.45,1189,30612.95,06-APR-2016,7,INE436N01029,
ANANDAMRUB,EQ,12,12,12,12,12,12,426,5112,06-APR-2016,2,INE618N01014,
ANANTRAJ,EQ,33.05,33.3,32.6,32.95,33,32.95,235734,7759943.25,06-APR-2016,1056,INE242C01024,
ANDHRABANK,EQ,52.15,52.55,51.7,52,52.05,51.95,1637299,85414699.4,06-APR-2016,7924,INE434A01013,
ANDHRACEMT,EQ,8,8,7.5,7.65,7.8,7.8,246977,1902914.9,06-APR-2016,227,INE666E01012,
ANDHRSUGAR,EQ,137.05,144.9,137,142.65,142.8,136.1,82336,11656921.45,06-APR-2016,1519,INE715B01013,
ANGIND,EQ,34.55,35.5,34.3,34.7,34.65,34.85,61803,2145024.6,06-APR-2016,253,INE017D01010,
ANIKINDS,BE,31.9,32,31.2,31.5,31.9,31.85,1590,50164,06-APR-2016,7,INE087B01017,
ANKITMETAL,EQ,1.6,1.65,1.6,1.65,1.65,1.65,24762,39754.2,06-APR-2016,20,INE106I01010,
ANSALAPI,EQ,19.35,19.75,19.2,19.6,19.75,19.2,80847,1579907.6,06-APR-2016,486,INE436A01026,
ANSALHSG,EQ,20.4,20.4,20,20.1,20.4,20.35,15632,314872.3,06-APR-2016,83,INE880B01015,
ANTGRAPHIC,BE,0.55,0.55,0.55,0.55,0.55,0.6,47123,25917.65,06-APR-2016,16,INE414B01021,
APARINDS,EQ,469,477,458.2,459.9,459.3,461.1,19003,8805486.3,06-APR-2016,1004,INE372A01015,
APCOTEXIND,EQ,217.6,218,211.7,216.55,217.8,218.45,7703,1656086.15,06-APR-2016,197,INE116A01024,
APLAPOLLO,EQ,700,709,696.1,698.25,698,697.45,44382,31079265.05,06-APR-2016,870,INE702C01019,
APLLTD,EQ,587.9,595.85,583.45,589.8,589.05,587.9,95730,56372401.1,06-APR-2016,10262,INE901L01018,
APOLLOHOSP,EQ,1342,1356.4,1335.25,1349.15,1346,1347.25,71835,96711628.55,06-APR-2016,7396,INE437A01024,
APOLLOTYRE,EQ,166.8,173.5,165.55,172.6,172.6,165.5,3151470,537698329.2,06-APR-2016,19676,INE438A01022,
APOLSINHOT,EQ,215,215,215,215,215,210,1,215,06-APR-2016,1,INE451F01016,
APTECHT,EQ,60.15,61.3,59.7,61,61,59.7,156104,9473775.3,06-APR-2016,1155,INE266F01018,
ARCHIDPLY,EQ,47.55,49,47.5,48.35,48.15,47.7,34569,1665758.4,06-APR-2016,391,INE877I01016,
ARCHIES,EQ,20.7,21.35,20.45,21.15,21.3,20.55,70626,1476581.8,06-APR-2016,334,INE731A01020,
ARCOTECH,EQ,385.4,397.95,380.1,385.35,388.3,385.35,204027,78362953.1,06-APR-2016,4261,INE574I01027,
ARIES,EQ,91.25,93.5,89,91.25,91.1,89.5,28259,2587501,06-APR-2016,363,INE298I01015,
ARIHANT,EQ,46,48.5,42,42,42,45.95,105,4950.1,06-APR-2016,9,INE413D01011,
AROGRANITE,EQ,41.45,43.2,40.85,43,43.2,41.5,714,30522,06-APR-2016,16,INE210C01013,
ARROWCOAT,EQ,545.55,558,545,551.2,548.15,542.3,5030,2770150.9,06-APR-2016,388,INE570D01018,
ARROWTEX,EQ,34,34.85,33.3,33.75,33.95,34.45,39849,1347761,06-APR-2016,361,INE933J01015,
ARSHIYA,EQ,31.3,31.95,30.25,31.05,31,30.4,75301,2354818.95,06-APR-2016,512,INE968D01022,
ARSSINFRA,EQ,33.1,34.5,33.1,33.85,33.95,33.4,91641,3119202.9,06-APR-2016,564,INE267I01010,
ARVIND,EQ,261,268.5,257.05,267.15,267.9,261.05,1926477,506408783.75,06-APR-2016,26232,INE034A01011,
ARVINFRA,EQ,87,93.2,86.5,90.95,91,86.55,55749,5050771.85,06-APR-2016,855,INE034S01021,
ASAHIINDIA,EQ,151.55,158.7,151.25,157,157,152.1,46923,7314218.3,06-APR-2016,569,INE439A01020,
ASAHISONG,EQ,142,160.9,141.95,153.95,154.9,141.25,110790,17054411.9,06-APR-2016,2239,INE228I01012,
ASHAPURMIN,EQ,81,86.5,80.7,85.95,86.1,81.45,879755,74364180.1,06-APR-2016,9902,INE348A01023,
ASHIANA,EQ,135.55,137.2,132,133.85,132.6,135.15,45932,6211935.15,06-APR-2016,250,INE365D01021,
ASHIMASYN,EQ,11.6,12.2,11.5,12.05,12.05,11.85,9632,114631.6,06-APR-2016,102,INE440A01010,
ASHOKA,EQ,167.5,167.5,135.7,135.7,135.7,169.6,5605931,769588788.2,06-APR-2016,28525,INE442H01029,
ASHOKLEY,EQ,109,109.3,106.1,107.55,107.5,108.75,10307969,1106430644.05,06-APR-2016,43296,INE208A01029,
ASIANHOTNR,EQ,112.1,117,111.3,117,117,112.55,117,13272.4,06-APR-2016,16,INE363A01022,
ASIANPAINT,EQ,869.7,875,860.65,863.3,863.75,869.85,451307,391254506.45,06-APR-2016,32336,INE021A01026,
ASIANTILES,EQ,150,153,149.1,151.55,153,149.75,186160,28171900.65,06-APR-2016,157,INE022I01019,
ASSAMCO,EQ,5.95,6.15,5.75,5.95,5.9,5.8,1295590,7709488.15,06-APR-2016,1223,INE442A01024,
ASTEC,EQ,208,214,206,206.6,206.2,210.65,14425,3039445,06-APR-2016,372,INE563J01010,
ASTRAL,EQ,416.95,424.9,412,419.75,421,416.1,19710,8247508.2,06-APR-2016,561,INE006I01046,
ASTRAMICRO,EQ,108.85,109.8,107.65,109.2,109.65,108.2,126758,13759387.7,06-APR-2016,1623,INE386C01029,
ASTRAZEN,EQ,1135,1187.7,1127.25,1180.6,1187.7,1133.2,22781,26594876.5,06-APR-2016,2637,INE203A01020,
ATFL,EQ,460.05,473,458.05,467.95,472.5,456.55,2619,1218778,06-APR-2016,106,INE209A01019,
ATLANTA,EQ,31,31.6,30.8,31.2,31,31.1,17519,546287.75,06-APR-2016,121,INE285H01022,
ATLASCYCLE,EQ,188.5,196,186.55,194.15,194.2,187.8,22219,4275810.4,06-APR-2016,524,INE446A01017,
ATNINTER,EQ,0.6,0.6,0.6,0.6,0.6,0.55,16600,9960,06-APR-2016,7,INE803A01027,
ATUL,EQ,1595,1648.75,1595,1629.25,1630,1599.6,37925,61884063.9,06-APR-2016,2165,INE100A01010,
ATULAUTO,EQ,514.15,517.5,505,506.95,505.3,510.8,23663,12062211.5,06-APR-2016,907,INE951D01028,
AURIONPRO,EQ,148.7,148.7,143.25,145.2,145.25,146.95,13784,2000932.6,06-APR-2016,280,INE132H01018,
AUROPHARMA,EQ,754.95,758.5,740,745.85,745.5,751.15,1549597,1158360820.75,06-APR-2016,31687,INE406A01037,
AUSOMENT,EQ,23,23,20.65,22.45,22.45,20.55,503,11091.25,06-APR-2016,9,INE218C01016,
AUSTRAL,EQ,0.3,0.35,0.3,0.35,0.35,0.3,23652,8051.15,06-APR-2016,18,INE455J01027,
AUTOAXLES,EQ,573.5,586.4,573,578.45,574,571.9,157,90265.15,06-APR-2016,23,INE449A01011,
AUTOIND,EQ,36.85,38.3,36.85,37.8,37.9,36.65,15368,575427.9,06-APR-2016,93,INE718H01014,
AUTOLITIND,EQ,48,49,46.3,47.1,47,46.85,4230,201677.65,06-APR-2016,52,INE448A01013,
AVANTIFEED,EQ,400.2,408,389,397.85,399,399.85,22980,9111652.8,06-APR-2016,1748,INE871C01020,
AVTNPL,EQ,30.5,30.85,30,30.1,30.45,30.15,22828,691664.25,06-APR-2016,200,INE488D01021,
AXISBANK,EQ,433.3,436.3,423.1,424.65,427,432.6,7457831,3187401650.35,06-APR-2016,80896,INE238A01034,
AXISCADES,EQ,273.9,282.2,271.2,276.25,275.55,271.25,159144,43964307.25,06-APR-2016,4574,INE555B01013,
AXISGOLD,EQ,2650.1,2650.1,2604,2611,2611,2600,101,264414,06-APR-2016,29,INF846K01347,
AYMSYNTEX,EQ,100,101.5,97.5,100.55,98.55,99.95,39384,3927232.9,06-APR-2016,326,INE193B01039,
BAFNAPHARM,EQ,30.85,31.3,30.45,30.85,31,30.95,31126,958544.25,06-APR-2016,305,INE878I01014,
BAGFILMS,EQ,4.2,4.95,4.05,4.7,4.75,4.15,721647,3459955.95,06-APR-2016,813,INE116D01028,
BAJAJ-AUTO,EQ,2397.9,2425,2386.5,2395.2,2386.5,2394.85,110752,265899883.5,06-APR-2016,8829,INE917I01010,
BAJAJCORP,EQ,381.75,387.25,373,376.85,374.05,381.75,45857,17372890.45,06-APR-2016,2754,INE933K01021,
BAJAJELEC,EQ,208.1,216.3,208.1,214.7,214.15,207.5,571350,122147628.45,06-APR-2016,19657,INE193E01025,
BAJAJFINSV,EQ,1741.2,1783,1741.2,1765.45,1769,1748.8,24566,43450679.7,06-APR-2016,2660,INE918I01018,
BAJAJHIND,EQ,20.6,21.4,20.5,21.25,21.3,20.2,6900772,144564923.75,06-APR-2016,11812,INE306A01021,
BAJAJHLDNG,EQ,1432.1,1461,1432.1,1441.9,1435.05,1435.5,1633,2363467.9,06-APR-2016,298,INE118A01012,
BAJFINANCE,EQ,6890,6995,6846.05,6947.55,6961.35,6823.55,45505,314414398.15,06-APR-2016,6576,INE296A01016,
BALAJITELE,EQ,110.25,112.5,108.6,109.9,110.6,110.3,96007,10552639.45,06-APR-2016,1117,INE794B01026,
BALAMINES,EQ,194.7,198.6,190.6,192.85,192.1,189.85,217078,42128009.4,06-APR-2016,4150,INE050E01027,
BALKRISIND,EQ,627.35,627.35,620.05,622.65,621.1,627.35,2099,1311005.1,06-APR-2016,239,INE787D01026,
